"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","40186","canny_release.out","127.0.0.1","split_sobel_x_filter(const unsigned char *, int, int, short *)","1","7","(16, 16, 1)","(320, 180, 1)","0","12.0","GPU Speed Of Light Throughput","DRAM Frequency","Ghz","13.78",
"0","40186","canny_release.out","127.0.0.1","split_sobel_x_filter(const unsigned char *, int, int, short *)","1","7","(16, 16, 1)","(320, 180, 1)","0","12.0","GPU Speed Of Light Throughput","SM Frequency","Ghz","2.56",
"0","40186","canny_release.out","127.0.0.1","split_sobel_x_filter(const unsigned char *, int, int, short *)","1","7","(16, 16, 1)","(320, 180, 1)","0","12.0","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","262051",
"0","40186","canny_release.out","127.0.0.1","split_sobel_x_filter(const unsigned char *, int, int, short *)","1","7","(16, 16, 1)","(320, 180, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput","%","50.32",
"0","40186","canny_release.out","127.0.0.1","split_sobel_x_filter(const unsigned char *, int, int, short *)","1","7","(16, 16, 1)","(320, 180, 1)","0","12.0","GPU Speed Of Light Throughput","DRAM Throughput","%","32.13",
"0","40186","canny_release.out","127.0.0.1","split_sobel_x_filter(const unsigned char *, int, int, short *)","1","7","(16, 16, 1)","(320, 180, 1)","0","12.0","GPU Speed Of Light Throughput","Duration","us","102.14",
"0","40186","canny_release.out","127.0.0.1","split_sobel_x_filter(const unsigned char *, int, int, short *)","1","7","(16, 16, 1)","(320, 180, 1)","0","12.0","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","52.04",
"0","40186","canny_release.out","127.0.0.1","split_sobel_x_filter(const unsigned char *, int, int, short *)","1","7","(16, 16, 1)","(320, 180, 1)","0","12.0","GPU Speed Of Light Throughput","L2 Cache Throughput","%","44.35",
"0","40186","canny_release.out","127.0.0.1","split_sobel_x_filter(const unsigned char *, int, int, short *)","1","7","(16, 16, 1)","(320, 180, 1)","0","12.0","GPU Speed Of Light Throughput","SM Active Cycles","cycle","253004.31",
"0","40186","canny_release.out","127.0.0.1","split_sobel_x_filter(const unsigned char *, int, int, short *)","1","7","(16, 16, 1)","(320, 180, 1)","0","12.0","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","50.32",
"0","40186","canny_release.out","127.0.0.1","split_sobel_x_filter(const unsigned char *, int, int, short *)","1","7","(16, 16, 1)","(320, 180, 1)","0","12.0","SpeedOfLight","","","","SOLBottleneck","OPT","This workload exhibits low compute throughput and memory bandwidth utilization relative to the peak performance of this device. Achieved compute throughput and/or memory bandwidth below 60.0% of peak typically indicate latency issues. Look at Scheduler Statistics and Warp State Statistics for potential reasons.","",""
"0","40186","canny_release.out","127.0.0.1","split_sobel_x_filter(const unsigned char *, int, int, short *)","1","7","(16, 16, 1)","(320, 180, 1)","0","12.0","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","INF","The ratio of peak float (FP32) to double (FP64) performance on this device is 64:1. The workload achieved 0% of this device's FP32 peak performance and 0% of its FP64 peak performance. See the Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis.","",""
